No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
48404,2015,7,10,19,2,76.0,60.0,55.0,65.0,18.0,45.0,1007.0,31.0,SE,33.08,0.0,0.0
48405,2015,7,10,20,2,64.0,57.0,50.0,51.0,18.0,48.0,1008.0,30.0,SE,37.1,0.0,0.0
48406,2015,7,10,21,2,83.0,78.0,66.0,64.0,19.0,54.0,1008.0,29.0,SE,41.12,0.0,0.0
48407,2015,7,10,22,2,84.0,78.0,69.0,69.0,19.0,58.0,1009.0,28.0,SE,44.25,0.0,0.0
48408,2015,7,10,23,2,79.0,73.0,61.0,62.0,19.0,61.0,1009.0,27.0,SE,47.38,0.0,0.0
48409,2015,7,11,0,2,82.0,79.0,63.0,63.0,19.0,65.0,1009.0,26.0,NE,1.79,0.0,0.0
48410,2015,7,11,1,2,83.0,76.0,68.0,61.0,19.0,65.0,1009.0,26.0,NE,3.58,0.0,0.0
48411,2015,7,11,2,2,88.0,80.0,67.0,70.0,19.0,69.0,1009.0,25.0,SE,1.79,0.0,0.0
48412,2015,7,11,3,2,96.0,94.0,82.0,79.0,19.0,73.0,1009.0,24.0,SE,2.68,0.0,0.0
48413,2015,7,11,4,2,109.0,121.0,100.0,101.0,20.0,83.0,1009.0,23.0,SE,3.57,0.0,0.0
48414,2015,7,11,5,2,132.0,125.0,119.0,110.0,20.0,83.0,1009.0,23.0,cv,0.89,0.0,0.0
48415,2015,7,11,6,2,143.0,138.0,131.0,121.0,20.0,83.0,1009.0,23.0,cv,1.78,0.0,0.0
48416,2015,7,11,7,2,155.0,144.0,134.0,100.0,20.0,69.0,1009.0,26.0,cv,2.67,0.0,0.0
48417,2015,7,11,8,2,161.0,136.0,139.0,101.0,21.0,69.0,1010.0,27.0,SE,1.79,0.0,0.0
48418,2015,7,11,9,2,153.0,141.0,137.0,93.0,21.0,65.0,1009.0,28.0,cv,0.89,0.0,0.0
48419,2015,7,11,10,2,153.0,141.0,141.0,90.0,21.0,62.0,1009.0,29.0,cv,1.78,0.0,0.0
48420,2015,7,11,11,2,163.0,149.0,150.0,90.0,21.0,55.0,1009.0,31.0,cv,2.67,0.0,0.0
48421,2015,7,11,12,2,154.0,136.0,138.0,103.0,21.0,52.0,1008.0,32.0,cv,4.46,0.0,0.0
48422,2015,7,11,13,2,133.0,120.0,121.0,101.0,20.0,46.0,1007.0,33.0,SE,1.79,0.0,0.0
48423,2015,7,11,14,2,131.0,123.0,113.0,104.0,19.0,41.0,1006.0,34.0,cv,3.13,0.0,0.0
48424,2015,7,11,15,2,124.0,118.0,117.0,98.0,19.0,39.0,1005.0,35.0,SE,4.02,0.0,0.0
48425,2015,7,11,16,2,117.0,109.0,113.0,100.0,18.0,36.0,1004.0,35.0,SE,8.04,0.0,0.0
48426,2015,7,11,17,2,104.0,96.0,99.0,86.0,18.0,38.0,1004.0,34.0,SE,12.06,0.0,0.0
48427,2015,7,11,18,2,77.0,75.0,68.0,67.0,17.0,36.0,1004.0,34.0,SE,16.08,0.0,0.0
48428,2015,7,11,19,2,80.0,49.0,41.0,54.0,18.0,41.0,1004.0,33.0,SE,19.21,0.0,0.0
48429,2015,7,11,20,2,71.0,46.0,50.0,58.0,17.0,43.0,1004.0,31.0,SE,21.0,0.0,0.0
48430,2015,7,11,21,2,75.0,57.0,43.0,64.0,19.0,58.0,1005.0,28.0,SE,22.79,0.0,0.0
48431,2015,7,11,22,2,80.0,76.0,48.0,73.0,20.0,58.0,1005.0,29.0,SE,24.58,0.0,0.0
48432,2015,7,11,23,2,85.0,79.0,59.0,73.0,21.0,62.0,1004.0,29.0,SE,27.71,0.0,0.0
48433,2015,7,12,0,2,101.0,95.0,75.0,80.0,21.0,69.0,1004.0,27.0,SE,29.5,0.0,0.0
48434,2015,7,12,1,2,113.0,111.0,86.0,84.0,21.0,73.0,1004.0,26.0,cv,0.89,0.0,0.0
48435,2015,7,12,2,2,127.0,129.0,105.0,109.0,21.0,78.0,1004.0,25.0,SE,0.89,0.0,0.0
48436,2015,7,12,3,2,157.0,134.0,112.0,106.0,21.0,78.0,1004.0,25.0,cv,0.89,0.0,0.0
48437,2015,7,12,4,2,156.0,136.0,114.0,111.0,21.0,83.0,1003.0,24.0,SE,0.89,0.0,0.0
48438,2015,7,12,5,2,144.0,132.0,108.0,116.0,21.0,83.0,1003.0,24.0,NE,0.89,0.0,0.0
48439,2015,7,12,6,2,161.0,164.0,129.0,141.0,21.0,83.0,1003.0,24.0,cv,0.89,0.0,0.0
48440,2015,7,12,7,2,188.0,178.0,164.0,137.0,21.0,69.0,1003.0,27.0,NW,1.79,0.0,0.0
48441,2015,7,12,8,2,198.0,181.0,171.0,134.0,21.0,65.0,1002.0,28.0,NE,1.79,0.0,0.0
48442,2015,7,12,9,2,187.0,172.0,168.0,118.0,21.0,58.0,1002.0,30.0,NW,3.13,0.0,0.0
48443,2015,7,12,10,2,156.0,141.0,147.0,110.0,21.0,52.0,1001.0,32.0,NW,4.92,0.0,0.0
48444,2015,7,12,11,2,155.0,125.0,130.0,102.0,20.0,46.0,1000.0,33.0,cv,1.79,0.0,0.0
48445,2015,7,12,12,2,138.0,108.0,125.0,104.0,20.0,43.0,999.0,34.0,cv,2.68,0.0,0.0
48446,2015,7,12,13,2,136.0,97.0,107.0,92.0,20.0,37.0,998.0,37.0,cv,4.47,0.0,0.0
48447,2015,7,12,14,2,108.0,80.0,83.0,68.0,19.0,33.0,997.0,38.0,SE,3.13,0.0,0.0
48448,2015,7,12,15,2,89.0,68.0,70.0,67.0,17.0,27.0,996.0,39.0,cv,3.13,0.0,0.0
48449,2015,7,12,16,2,75.0,72.0,57.0,67.0,16.0,25.0,995.0,39.0,SE,3.13,0.0,0.0
48450,2015,7,12,17,2,77.0,65.0,55.0,60.0,14.0,30.0,996.0,34.0,SE,6.26,0.0,0.0
48451,2015,7,12,18,2,92.0,62.0,45.0,57.0,19.0,48.0,996.0,31.0,NE,3.13,0.0,0.0
48452,2015,7,12,19,2,82.0,54.0,32.0,54.0,20.0,55.0,996.0,30.0,NW,1.79,0.0,0.0
48453,2015,7,12,20,2,82.0,54.0,47.0,63.0,21.0,62.0,997.0,29.0,cv,0.89,0.0,0.0
48454,2015,7,12,21,2,85.0,68.0,56.0,66.0,21.0,65.0,997.0,28.0,cv,1.78,0.0,0.0
48455,2015,7,12,22,2,88.0,78.0,52.0,82.0,21.0,69.0,997.0,27.0,cv,2.67,0.0,0.0
48456,2015,7,12,23,2,83.0,73.0,40.0,70.0,21.0,73.0,997.0,26.0,cv,3.56,0.0,0.0
48457,2015,7,13,0,2,86.0,77.0,48.0,75.0,22.0,83.0,997.0,25.0,NE,0.89,0.0,0.0
48458,2015,7,13,1,2,80.0,77.0,46.0,62.0,22.0,83.0,997.0,25.0,cv,0.45,0.0,0.0
48459,2015,7,13,2,2,76.0,76.0,41.0,69.0,21.0,78.0,996.0,25.0,cv,0.9,0.0,0.0
48460,2015,7,13,3,2,65.0,67.0,40.0,56.0,20.0,73.0,997.0,25.0,NW,3.13,0.0,0.0
48461,2015,7,13,4,2,52.0,51.0,29.0,51.0,19.0,73.0,997.0,24.0,NW,4.92,0.0,0.0
48462,2015,7,13,5,2,72.0,58.0,26.0,54.0,18.0,69.0,997.0,24.0,NW,8.05,0.0,0.0
48463,2015,7,13,6,2,71.0,62.0,31.0,53.0,19.0,65.0,998.0,26.0,NW,11.18,0.0,0.0
48464,2015,7,13,7,2,49.0,43.0,19.0,42.0,18.0,54.0,998.0,28.0,NE,1.79,0.0,0.0
48465,2015,7,13,8,2,31.0,37.0,3.0,34.0,18.0,48.0,999.0,30.0,NW,3.13,0.0,0.0
48466,2015,7,13,9,2,33.0,34.0,3.0,29.0,17.0,38.0,999.0,33.0,NE,3.13,0.0,0.0
48467,2015,7,13,10,2,28.0,29.0,17.0,29.0,15.0,28.0,999.0,36.0,NE,4.92,0.0,0.0
48468,2015,7,13,11,2,25.0,19.0,7.0,19.0,14.0,26.0,999.0,36.0,SE,1.79,0.0,0.0
48469,2015,7,13,12,2,27.0,25.0,3.0,19.0,12.0,21.0,998.0,38.0,cv,1.79,0.0,0.0
48470,2015,7,13,13,2,18.0,26.0,7.5,16.0,12.0,21.0,997.0,38.0,SE,3.13,0.0,0.0
48471,2015,7,13,14,2,37.0,27.0,12.0,24.0,13.0,21.0,997.0,39.0,SE,4.92,0.0,0.0
48472,2015,7,13,15,2,46.0,37.0,19.0,34.0,13.0,21.0,996.0,39.0,SE,8.05,0.0,0.0
48473,2015,7,13,16,2,49.0,40.0,31.0,40.0,13.0,20.0,996.0,40.0,cv,3.13,0.0,0.0
48474,2015,7,13,17,2,44.0,30.0,21.0,31.0,15.0,24.0,996.0,39.0,SE,4.92,0.0,0.0
48475,2015,7,13,18,2,43.0,32.0,18.0,37.0,14.0,24.0,996.0,38.0,SE,10.73,0.0,0.0
48476,2015,7,13,19,2,55.0,42.0,25.0,44.0,13.0,23.0,997.0,37.0,SE,14.75,0.0,0.0
48477,2015,7,13,20,2,62.0,49.0,28.0,49.0,14.0,26.0,997.0,36.0,SE,17.88,0.0,0.0
48478,2015,7,13,21,2,70.0,56.0,33.0,54.0,15.0,30.0,998.0,35.0,SE,21.01,0.0,0.0
48479,2015,7,13,22,2,77.0,63.0,39.0,60.0,18.0,48.0,999.0,30.0,cv,0.89,0.0,0.0
48480,2015,7,13,23,2,90.0,70.0,44.0,64.0,17.0,43.0,1000.0,31.0,SE,1.79,0.0,0.0
48481,2015,7,14,0,2,82.0,69.0,43.0,64.0,17.0,45.0,1000.0,30.0,SE,4.92,0.0,0.0
48482,2015,7,14,1,2,60.0,59.0,34.0,50.0,18.0,48.0,1001.0,30.0,SE,6.71,0.2,0.2
48483,2015,7,14,2,2,23.0,29.0,3.0,31.0,20.0,69.0,1003.0,26.0,NW,8.94,0.0,0.0
48484,2015,7,14,3,2,24.0,26.0,3.0,24.0,21.0,83.0,1003.0,24.0,NW,13.86,0.0,0.0
48485,2015,7,14,4,2,32.0,21.0,3.0,29.0,20.0,78.0,1003.0,24.0,cv,1.79,0.0,0.0
48486,2015,7,14,5,2,34.0,31.0,3.0,26.0,20.0,73.0,1003.0,25.0,NW,4.02,0.0,0.0
48487,2015,7,14,6,2,28.0,33.0,3.0,30.0,20.0,78.0,1003.0,24.0,NW,5.81,0.0,0.0
48488,2015,7,14,7,2,30.0,34.0,3.0,28.0,19.0,65.0,1004.0,26.0,NW,8.94,0.0,0.0
48489,2015,7,14,8,2,32.0,25.0,3.0,27.0,19.0,58.0,1004.0,28.0,NW,12.07,0.0,0.0
48490,2015,7,14,9,2,30.0,25.0,3.0,27.0,18.0,48.0,1004.0,30.0,NE,4.92,0.0,0.0
48491,2015,7,14,10,2,25.0,26.0,10.0,24.0,18.0,41.0,1005.0,33.0,NW,3.13,0.0,0.0
48492,2015,7,14,11,2,31.0,22.0,3.0,25.0,17.0,38.0,1004.0,33.0,SE,1.79,0.0,0.0
48493,2015,7,14,12,2,43.0,30.0,12.0,34.0,17.0,36.0,1004.0,34.0,NE,1.79,0.0,0.0
48494,2015,7,14,13,2,42.0,35.0,21.0,38.0,16.0,30.0,1003.0,36.0,SE,4.02,0.0,0.0
48495,2015,7,14,14,2,49.0,38.0,20.0,42.0,16.0,30.0,1002.0,36.0,SE,8.94,0.0,0.0
48496,2015,7,14,15,2,51.0,49.0,30.0,47.0,14.0,26.0,1001.0,36.0,SE,14.75,0.0,0.0
48497,2015,7,14,16,2,62.0,50.0,29.0,52.0,16.0,32.0,1002.0,35.0,SE,20.56,0.0,0.0
48498,2015,7,14,17,2,64.0,56.0,29.0,56.0,17.0,36.0,1002.0,34.0,SE,23.69,0.0,0.0
48499,2015,7,14,18,2,37.0,33.0,7.0,26.0,16.0,36.0,1003.0,33.0,cv,5.81,0.0,0.0
48500,2015,7,14,19,2,40.0,23.0,3.0,30.0,14.0,33.0,1003.0,32.0,NW,3.13,0.0,0.0
48501,2015,7,14,20,2,36.0,27.0,3.0,28.0,14.0,35.0,1003.0,31.0,NW,4.92,0.0,0.0
48502,2015,7,14,21,2,25.0,24.0,3.0,28.0,15.0,40.0,1004.0,30.0,NW,10.73,0.0,0.0
48503,2015,7,14,22,2,24.0,21.0,3.0,19.0,14.0,37.0,1005.0,30.0,NW,14.75,0.0,0.0
48504,2015,7,14,23,2,25.0,26.0,3.0,20.0,14.0,39.0,1005.0,29.0,NW,17.88,0.0,0.0
48505,2015,7,15,0,2,26.0,18.0,3.0,19.0,15.0,47.0,1005.0,27.0,NW,21.01,0.0,0.0
48506,2015,7,15,1,2,28.0,22.0,3.0,26.0,14.0,42.0,1005.0,28.0,NW,24.14,0.0,0.0
48507,2015,7,15,2,2,28.0,24.0,3.0,22.0,15.0,47.0,1004.0,27.0,NW,25.93,0.0,0.0
48508,2015,7,15,3,2,28.0,21.0,3.0,26.0,15.0,53.0,1004.0,25.0,NW,29.06,0.0,0.0
48509,2015,7,15,4,2,26.0,26.0,3.0,24.0,15.0,53.0,1004.0,25.0,cv,0.89,0.0,0.0
48510,2015,7,15,5,2,27.0,24.0,3.0,26.0,16.0,57.0,1004.0,25.0,cv,1.78,0.0,0.0
48511,2015,7,15,6,2,28.0,28.0,3.0,28.0,16.0,57.0,1004.0,25.0,NW,1.79,0.0,0.0
48512,2015,7,15,7,2,30.0,31.0,3.0,28.0,17.0,57.0,1005.0,26.0,NW,3.58,0.0,0.0
48513,2015,7,15,8,2,29.0,29.0,3.0,33.0,16.0,50.0,1005.0,27.0,NE,1.79,0.0,0.0
48514,2015,7,15,9,2,30.0,36.0,3.0,26.0,17.0,51.0,1005.0,28.0,NW,3.13,0.0,0.0
48515,2015,7,15,10,2,35.0,32.0,14.25,33.0,18.0,54.0,1005.0,28.0,NE,1.79,0.0,0.0
48516,2015,7,15,11,2,36.0,35.0,25.5,35.0,18.0,48.0,1006.0,30.0,NW,1.79,0.0,0.0
48517,2015,7,15,12,2,53.0,35.0,36.75,42.0,16.0,45.0,1006.0,29.0,NW,4.92,0.0,0.0
48518,2015,7,15,13,2,51.0,47.0,48.0,51.0,17.0,45.0,1006.0,30.0,NW,8.94,0.0,0.0
48519,2015,7,15,14,2,45.0,54.0,45.0,42.0,18.0,48.0,1006.0,30.0,NW,13.86,0.0,0.0
48520,2015,7,15,15,2,46.0,37.0,39.0,37.0,19.0,51.0,1006.0,30.0,NW,17.88,0.0,0.0
48521,2015,7,15,16,2,45.0,39.0,37.0,38.0,18.0,48.0,1006.0,30.0,NW,21.01,0.0,0.0
48522,2015,7,15,17,2,47.0,44.0,41.0,47.0,19.0,51.0,1005.0,30.0,cv,0.89,0.0,0.0
48523,2015,7,15,18,2,58.0,47.0,41.0,44.0,18.0,48.0,1005.0,30.0,NW,3.13,0.0,0.0
48524,2015,7,15,19,2,56.0,47.0,45.0,50.0,19.0,58.0,1006.0,28.0,NE,0.89,0.0,0.0
48525,2015,7,15,20,2,63.0,50.0,48.0,49.0,19.0,61.0,1006.0,27.0,NW,3.13,0.0,0.0
48526,2015,7,15,21,2,66.0,54.0,52.0,53.0,19.0,61.0,1006.0,27.0,NW,7.15,0.0,0.0
48527,2015,7,15,22,2,52.0,44.0,41.0,38.0,18.0,57.0,1006.0,27.0,NW,10.28,0.0,0.0
48528,2015,7,15,23,2,46.0,41.0,36.0,41.0,18.0,54.0,1007.0,28.0,NW,15.2,0.0,0.0
48529,2015,7,16,0,2,52.0,44.0,43.0,41.0,18.0,54.0,1006.0,28.0,NW,19.22,0.0,0.0
48530,2015,7,16,1,2,65.0,63.0,55.0,41.0,18.0,61.0,1007.0,26.0,NW,22.35,0.6,0.6
48531,2015,7,16,2,2,59.0,53.0,45.0,57.0,19.0,73.0,1007.0,24.0,NW,26.37,0.3,0.9
48532,2015,7,16,3,2,58.0,53.0,50.0,53.0,20.0,83.0,1007.0,23.0,NW,33.52,0.0,0.0
48533,2015,7,16,4,2,59.0,57.0,48.0,53.0,20.0,88.0,1007.0,22.0,NW,37.54,0.0,0.0
48534,2015,7,16,5,2,61.0,50.0,47.0,47.0,20.0,94.0,1008.0,21.0,NE,3.13,0.1,0.1
48535,2015,7,16,6,2,48.0,45.0,37.0,47.0,19.0,88.0,1008.0,21.0,NW,3.13,0.1,0.2
48536,2015,7,16,7,2,47.0,36.0,34.0,44.0,20.0,94.0,1008.0,21.0,NW,8.94,0.0,0.0
48537,2015,7,16,8,2,39.0,36.0,35.0,38.0,20.0,88.0,1008.0,22.0,NW,13.86,0.0,0.0
48538,2015,7,16,9,2,37.0,41.0,31.0,35.0,20.0,88.0,1008.0,22.0,NW,16.99,0.0,0.0
48539,2015,7,16,10,2,35.0,32.0,24.0,29.0,20.0,83.0,1008.0,23.0,NE,4.92,0.0,0.0
48540,2015,7,16,11,2,40.0,30.0,26.0,30.0,20.0,83.0,1008.0,23.0,NW,4.92,0.0,0.0
48541,2015,7,16,12,2,38.0,32.0,28.0,28.0,20.0,78.0,1008.0,24.0,NW,12.07,0.0,0.0
48542,2015,7,16,13,2,37.0,33.0,26.0,32.0,19.0,69.0,1007.0,25.0,NW,19.22,0.0,0.0
48543,2015,7,16,14,2,32.0,28.0,23.0,33.0,19.0,65.0,1007.0,26.0,NW,24.14,0.0,0.0
48544,2015,7,16,15,2,26.0,23.0,20.0,23.0,20.0,69.0,1007.0,26.0,NW,29.06,0.0,0.0
48545,2015,7,16,16,2,31.0,27.0,21.0,27.0,20.0,69.0,1006.0,26.0,NW,33.98,0.0,0.0
48546,2015,7,16,17,2,31.0,25.0,22.0,22.0,20.0,69.0,1006.0,26.0,NW,38.0,0.0,0.0
48547,2015,7,16,18,2,38.0,25.0,21.0,28.0,20.0,69.0,1006.0,26.0,NW,42.02,0.0,0.0
48548,2015,7,16,19,2,36.0,28.0,20.0,29.0,19.0,69.0,1006.0,25.0,NW,43.81,0.0,0.0
48549,2015,7,16,20,2,38.0,35.0,27.0,28.0,20.0,78.0,1007.0,24.0,cv,0.89,0.0,0.0
48550,2015,7,16,21,2,46.0,36.0,26.0,38.0,20.0,78.0,1008.0,24.0,NE,1.79,0.0,0.0
48551,2015,7,16,22,2,52.0,48.0,36.0,48.0,20.0,78.0,1008.0,24.0,NE,3.58,0.0,0.0
48552,2015,7,16,23,2,68.0,49.0,50.0,44.0,20.0,83.0,1008.0,23.0,NE,5.37,0.0,0.0
48553,2015,7,17,0,2,40.0,42.0,39.0,37.0,20.0,83.0,1008.0,23.0,NE,9.39,0.0,0.0
48554,2015,7,17,1,2,37.875,39.625,36.375,18.0,20.0,88.0,1008.0,22.0,NE,14.31,0.0,0.0
48555,2015,7,17,2,2,35.75,37.25,33.75,13.0,19.0,83.0,1008.0,22.0,NE,17.44,0.0,0.0
48556,2015,7,17,3,2,33.625,34.875,31.125,16.0,19.0,83.0,1007.0,22.0,NE,20.57,0.0,0.0
48557,2015,7,17,4,2,31.5,32.5,28.5,25.0,19.0,83.0,1007.0,22.0,NE,23.7,0.0,0.0
48558,2015,7,17,5,2,29.375,30.125,25.875,18.0,18.0,78.0,1007.0,22.0,NE,26.83,0.0,0.0
48559,2015,7,17,6,2,27.25,27.75,23.25,23.0,18.0,73.0,1008.0,23.0,NE,28.62,0.0,0.0
48560,2015,7,17,7,2,25.125,25.375,20.625,25.0,18.0,73.0,1008.0,23.0,NE,29.51,0.0,0.0
48561,2015,7,17,8,2,23.0,23.0,18.0,19.0,18.0,78.0,1008.0,22.0,NE,31.3,0.0,0.0
48562,2015,7,17,9,2,24.0,23.0,18.0,19.0,19.0,83.0,1008.0,22.0,NW,4.02,1.3,1.3
48563,2015,7,17,10,2,32.0,27.0,21.0,25.0,19.0,78.0,1008.0,23.0,NW,7.15,2.7,4.0
48564,2015,7,17,11,2,31.0,28.0,23.0,27.0,20.0,88.0,1008.0,22.0,NW,11.17,1.6,5.6
48565,2015,7,17,12,2,38.0,26.0,18.0,22.0,21.0,88.0,1008.0,23.0,NW,16.09,0.1,5.7
48566,2015,7,17,13,2,31.0,30.0,23.0,30.0,20.0,78.0,1007.0,24.0,NW,20.11,0.0,0.0
48567,2015,7,17,14,2,36.0,28.0,24.0,29.0,20.0,69.0,1007.0,26.0,NW,24.13,0.0,0.0
48568,2015,7,17,15,2,33.0,25.0,24.0,30.0,20.0,69.0,1006.0,26.0,NW,27.26,0.0,0.0
48569,2015,7,17,16,2,45.0,41.0,30.0,36.0,20.0,65.0,1006.0,27.0,NW,29.05,0.0,0.0
48570,2015,7,17,17,2,60.0,48.0,41.0,50.0,19.0,58.0,1006.0,28.0,cv,0.89,0.0,0.0
48571,2015,7,17,18,2,68.0,45.0,44.0,53.0,20.0,65.0,1005.0,27.0,cv,1.78,0.0,0.0
48572,2015,7,17,19,2,77.0,49.0,50.0,60.0,19.0,61.0,1006.0,27.0,cv,2.67,0.0,0.0
48573,2015,7,17,20,2,89.0,56.0,53.0,71.0,21.0,83.0,1006.0,24.0,cv,3.56,0.0,0.0
48574,2015,7,17,21,2,93.0,67.0,64.0,70.0,20.0,73.0,1006.0,25.0,cv,4.45,0.0,0.0
48575,2015,7,17,22,2,100.0,82.0,70.0,68.0,21.0,83.0,1006.0,24.0,cv,5.34,0.0,0.0
48576,2015,7,17,23,2,106.0,106.0,78.0,79.0,21.0,83.0,1006.0,24.0,cv,6.23,0.0,0.0
48577,2015,7,18,0,2,110.0,92.0,86.0,82.0,22.0,88.0,1006.0,24.0,cv,7.12,0.8,0.8
48578,2015,7,18,1,2,96.0,81.0,70.0,67.0,20.0,83.0,1006.0,23.0,NW,3.13,3.0,3.8
48579,2015,7,18,2,2,48.0,40.0,23.0,38.0,21.0,88.0,1006.0,23.0,NW,6.26,0.0,0.0
48580,2015,7,18,3,2,63.0,45.0,32.0,69.0,21.0,94.0,1006.0,22.0,NW,9.39,5.4,5.4
48581,2015,7,18,4,2,62.0,51.0,54.0,49.0,21.0,94.0,1006.0,22.0,NW,10.28,4.3,9.7
48582,2015,7,18,5,2,53.0,42.0,44.0,40.0,21.0,100.0,1006.0,21.0,NW,12.07,4.9,14.6
48583,2015,7,18,6,2,48.0,48.0,31.0,40.0,21.0,100.0,1006.0,21.0,cv,0.89,0.0,0.0
48584,2015,7,18,7,2,41.0,41.0,34.0,41.0,20.0,94.0,1006.0,21.0,cv,1.78,0.0,0.0
48585,2015,7,18,8,2,34.0,40.0,30.0,34.0,20.0,88.0,1007.0,22.0,NE,1.79,0.0,0.0
48586,2015,7,18,9,2,39.0,45.0,31.0,34.0,20.0,88.0,1007.0,22.0,SE,1.79,0.0,0.0
48587,2015,7,18,10,2,40.0,44.0,36.0,36.0,20.0,78.0,1007.0,24.0,cv,0.89,0.0,0.0
48588,2015,7,18,11,2,54.0,39.0,36.0,36.0,20.0,78.0,1008.0,24.0,cv,1.78,0.1,0.1
48589,2015,7,18,12,2,53.0,47.0,42.0,42.0,21.0,73.0,1007.0,26.0,cv,2.67,0.0,0.0
48590,2015,7,18,13,2,57.0,41.0,39.0,38.0,21.0,69.0,1006.0,27.0,SE,1.79,0.0,0.0
48591,2015,7,18,14,2,57.0,50.0,43.0,44.0,20.0,65.0,1006.0,27.0,SE,4.92,0.0,0.0
48592,2015,7,18,15,2,53.0,58.0,48.0,43.0,20.0,61.0,1006.0,28.0,SE,8.05,0.0,0.0
48593,2015,7,18,16,2,44.0,39.0,33.0,28.0,21.0,65.0,1005.0,28.0,SE,12.07,0.6,0.6
48594,2015,7,18,17,2,25.0,19.0,19.0,28.0,21.0,88.0,1005.0,23.0,SE,15.2,0.0,0.0
48595,2015,7,18,18,2,42.0,29.0,36.0,35.0,22.0,88.0,1006.0,24.0,cv,0.89,0.0,0.0
48596,2015,7,18,19,2,54.0,33.0,33.0,28.0,21.0,88.0,1006.0,23.0,NW,4.02,0.0,0.0
48597,2015,7,18,20,2,59.0,37.0,27.0,38.0,21.0,94.0,1006.0,22.0,NE,1.79,0.2,0.2
48598,2015,7,18,21,2,63.0,50.0,45.0,49.0,21.0,94.0,1007.0,22.0,NE,3.58,0.1,0.3
48599,2015,7,18,22,2,50.0,43.0,48.0,42.0,21.0,88.0,1007.0,23.0,cv,0.89,0.0,0.0
48600,2015,7,18,23,2,52.0,53.0,36.0,47.0,22.0,94.0,1007.0,23.0,cv,1.78,0.0,0.0
48601,2015,7,19,0,2,60.0,62.0,40.0,50.0,21.0,94.0,1007.0,22.0,cv,2.67,13.2,13.2
48602,2015,7,19,1,2,70.0,60.0,52.0,58.0,22.0,100.0,1007.0,22.0,cv,3.56,9.3,22.5
48603,2015,7,19,2,2,77.0,63.0,56.0,63.0,21.0,94.0,1007.0,22.0,cv,4.45,0.0,0.0
48604,2015,7,19,3,2,80.0,62.0,56.0,69.0,22.0,100.0,1007.0,22.0,cv,5.34,0.0,0.0
48605,2015,7,19,4,2,85.0,60.0,50.0,72.0,21.0,100.0,1007.0,21.0,NE,1.79,0.0,0.0
48606,2015,7,19,5,2,84.0,66.0,56.0,68.0,21.0,94.0,1007.0,22.0,cv,0.89,0.0,0.0
48607,2015,7,19,6,2,74.0,64.0,58.0,70.0,21.0,94.0,1008.0,22.0,cv,1.78,0.0,0.0
48608,2015,7,19,7,2,77.0,58.0,61.0,60.0,21.0,94.0,1008.0,22.0,NW,3.13,0.0,0.0
48609,2015,7,19,8,2,80.0,61.0,55.0,52.0,22.0,100.0,1008.0,22.0,NE,1.79,0.0,0.0
48610,2015,7,19,9,2,103.0,72.0,69.0,77.0,22.0,94.0,1008.0,23.0,NE,3.58,0.0,0.0
48611,2015,7,19,10,2,114.0,85.0,101.0,79.0,22.0,88.0,1009.0,24.0,NE,5.37,0.0,0.0
48612,2015,7,19,11,2,116.0,90.0,102.0,85.0,23.0,88.0,1008.0,25.0,NE,7.16,0.0,0.0
48613,2015,7,19,12,2,124.0,112.0,117.0,101.0,23.0,94.0,1008.0,24.0,SE,0.89,0.0,0.0
48614,2015,7,19,13,2,127.0,118.0,110.0,100.0,22.0,88.0,1008.0,24.0,NE,3.13,0.0,0.0
48615,2015,7,19,14,2,144.0,119.0,117.0,94.0,22.0,69.0,1007.0,28.0,cv,1.79,0.0,0.0
48616,2015,7,19,15,2,140.0,97.0,104.0,80.0,22.0,74.0,1007.0,27.0,SE,4.02,0.0,0.0
48617,2015,7,19,16,2,68.0,60.0,53.0,59.0,22.0,78.0,1007.0,26.0,SE,8.94,0.0,0.0
48618,2015,7,19,17,2,61.0,58.0,50.0,59.0,22.0,94.0,1007.0,23.0,SE,13.86,0.0,0.0
48619,2015,7,19,18,2,59.0,61.0,46.0,55.0,22.0,88.0,1007.0,24.0,SE,17.88,0.0,0.0
48620,2015,7,19,19,2,52.0,56.0,37.0,45.0,21.0,88.0,1008.0,23.0,SE,19.67,0.3,0.3
48621,2015,7,19,20,2,51.0,56.0,35.0,48.0,21.0,88.0,1008.0,23.0,NE,0.89,0.0,0.0
48622,2015,7,19,21,2,67.0,70.0,65.0,69.0,21.0,88.0,1009.0,23.0,cv,0.89,0.0,0.0
48623,2015,7,19,22,2,86.0,79.0,73.0,79.0,21.0,88.0,1009.0,23.0,NE,0.89,0.0,0.0
48624,2015,7,19,23,2,92.0,84.0,78.0,83.0,22.0,94.0,1009.0,23.0,NE,1.78,0.3,0.3
48625,2015,7,20,0,2,102.0,89.0,80.0,82.0,22.0,94.0,1009.0,23.0,cv,0.89,0.1,0.4
48626,2015,7,20,1,2,102.0,79.0,75.0,86.0,22.0,94.0,1008.0,23.0,cv,1.78,0.0,0.0
48627,2015,7,20,2,2,101.0,87.0,75.0,84.0,22.0,94.0,1008.0,23.0,NW,1.79,0.0,0.0
