No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
50180,2015,9,22,19,3,30.0,,29.0,28.0,17.0,88.0,1009.0,19.0,NE,1.79,0.0,0.0
50181,2015,9,22,20,3,36.0,,33.0,41.0,18.0,93.0,1009.0,19.0,cv,0.89,0.0,0.0
50182,2015,9,22,21,3,52.0,,45.0,40.0,17.0,93.0,1010.0,18.0,NW,4.02,0.0,0.0
50183,2015,9,22,22,3,55.0,,42.0,37.0,16.0,93.0,1010.0,17.0,NW,5.81,0.0,0.0
50184,2015,9,22,23,3,39.0,,40.0,25.0,15.0,93.0,1010.0,16.0,cv,0.89,0.0,0.0
50185,2015,9,23,0,3,29.0,,29.0,24.0,15.0,100.0,1010.0,15.0,NW,1.79,0.0,0.0
50186,2015,9,23,1,3,35.0,,33.0,34.0,15.0,100.0,1010.0,15.0,NW,3.58,0.0,0.0
50187,2015,9,23,2,3,38.0,,36.0,31.0,14.0,93.0,1010.0,15.0,NW,6.71,0.0,0.0
50188,2015,9,23,3,3,35.0,,32.0,25.0,13.0,93.0,1010.0,14.0,NW,8.5,0.0,0.0
50189,2015,9,23,4,3,22.0,,18.0,13.0,13.0,93.0,1010.0,14.0,NW,11.63,0.0,0.0
50190,2015,9,23,5,3,15.0,,14.0,11.0,14.0,100.0,1010.0,14.0,NE,1.79,0.0,0.0
50191,2015,9,23,6,3,17.0,,14.0,8.0,13.0,93.0,1010.0,14.0,NW,1.79,0.0,0.0
50192,2015,9,23,7,3,12.0,,13.0,14.0,15.0,93.0,1010.0,16.0,NW,4.92,0.0,0.0
50193,2015,9,23,8,3,15.0,,12.0,16.0,15.0,82.0,1010.0,18.0,NE,3.13,0.0,0.0
50194,2015,9,23,9,3,17.0,,19.0,14.0,15.0,72.0,1011.0,20.0,NE,7.15,0.0,0.0
50195,2015,9,23,10,3,17.0,,20.0,15.0,15.0,64.0,1011.0,22.0,cv,1.79,0.0,0.0
50196,2015,9,23,11,3,24.0,,18.0,13.0,15.0,57.0,1010.0,24.0,cv,3.58,0.0,0.0
50197,2015,9,23,12,3,31.0,,25.0,19.0,15.0,53.0,1009.0,25.0,NW,1.79,0.0,0.0
50198,2015,9,23,13,3,31.0,,30.0,24.0,14.0,47.0,1009.0,26.0,cv,0.89,0.0,0.0
50199,2015,9,23,14,3,30.0,,35.0,24.0,15.0,50.0,1008.0,26.0,cv,2.68,0.0,0.0
50200,2015,9,23,15,3,31.0,,26.0,23.0,15.0,47.0,1008.0,27.0,cv,4.47,0.0,0.0
50201,2015,9,23,16,3,39.0,,39.0,30.0,15.0,50.0,1008.0,26.0,SE,1.79,0.0,0.0
50202,2015,9,23,17,3,34.0,,39.0,31.0,16.0,57.0,1008.0,25.0,SE,4.92,0.0,0.0
50203,2015,9,23,18,3,44.0,,40.0,29.0,16.0,64.0,1008.0,23.0,SE,6.71,0.0,0.0
50204,2015,9,23,19,3,45.0,,50.0,41.0,16.0,68.0,1008.0,22.0,SE,8.5,0.0,0.0
50205,2015,9,23,20,3,58.0,,55.0,43.0,16.0,73.0,1009.0,21.0,SE,10.29,0.0,0.0
50206,2015,9,23,21,3,64.0,,59.0,58.0,17.0,82.0,1009.0,20.0,SE,11.18,0.0,0.0
50207,2015,9,23,22,3,63.0,,67.0,79.0,17.0,82.0,1009.0,20.0,SE,12.97,0.0,0.0
50208,2015,9,23,23,3,71.0,,73.0,69.0,17.0,88.0,1010.0,19.0,SE,14.76,0.0,0.0
50209,2015,9,24,0,3,81.0,,74.0,61.0,16.0,88.0,1010.0,18.0,cv,0.89,0.0,0.0
50210,2015,9,24,1,3,78.0,,77.0,72.0,16.0,88.0,1010.0,18.0,NE,0.89,0.0,0.0
50211,2015,9,24,2,3,80.0,,85.0,77.0,16.0,88.0,1010.0,18.0,cv,0.45,0.0,0.0
50212,2015,9,24,3,3,84.0,,85.0,68.0,16.0,93.0,1010.0,17.0,cv,0.9,0.0,0.0
50213,2015,9,24,4,3,79.0,,69.0,56.0,16.0,93.0,1010.0,17.0,cv,1.79,0.0,0.0
50214,2015,9,24,5,3,66.0,,63.0,48.0,16.0,93.0,1010.0,17.0,cv,2.68,0.0,0.0
50215,2015,9,24,6,3,69.0,,63.0,53.0,16.0,88.0,1010.0,18.0,cv,3.57,0.0,0.0
50216,2015,9,24,7,3,110.0,,121.0,132.0,17.0,93.0,1011.0,18.0,cv,4.46,0.0,0.0
50217,2015,9,24,8,3,149.0,,163.0,112.0,17.0,88.0,1011.0,19.0,NW,1.79,0.0,0.0
50218,2015,9,24,9,3,175.0,,156.0,123.0,17.0,88.0,1011.0,19.0,NW,3.58,0.0,0.0
50219,2015,9,24,10,3,180.0,,186.0,172.0,16.0,77.0,1012.0,20.0,cv,0.89,0.0,0.0
50220,2015,9,24,11,3,214.0,,194.0,150.0,18.0,78.0,1011.0,22.0,NE,1.79,0.0,0.0
50221,2015,9,24,12,3,203.0,,175.0,144.0,18.0,73.0,1010.0,23.0,SE,1.79,0.0,0.0
50222,2015,9,24,13,3,198.0,,199.0,154.0,19.0,73.0,1009.0,24.0,cv,1.79,0.0,0.0
50223,2015,9,24,14,3,210.0,194.0,213.0,156.0,19.0,65.0,1008.0,26.0,SE,3.13,0.0,0.0
50224,2015,9,24,15,3,199.0,180.0,194.0,148.0,19.0,65.0,1007.0,26.0,SE,7.15,0.0,0.0
50225,2015,9,24,16,3,172.0,157.0,170.0,135.0,19.0,69.0,1007.0,25.0,SE,11.17,0.0,0.0
50226,2015,9,24,17,3,159.0,160.0,163.0,139.0,19.0,69.0,1006.0,25.0,SE,14.3,0.0,0.0
50227,2015,9,24,18,3,107.0,,106.0,53.0,19.0,73.0,1007.0,24.0,SE,17.43,0.0,0.0
50228,2015,9,24,19,3,30.0,,23.0,22.0,16.0,93.0,1008.0,17.0,SE,20.56,0.0,0.0
50229,2015,9,24,20,3,33.0,,26.0,23.0,16.0,93.0,1009.0,17.0,NE,3.13,0.0,0.0
50230,2015,9,24,21,3,32.0,,29.0,25.0,16.0,93.0,1009.0,17.0,NE,4.92,0.9,0.9
50231,2015,9,24,22,3,24.0,,20.0,16.0,16.0,93.0,1009.0,17.0,cv,0.89,1.8,2.7
50232,2015,9,24,23,3,16.0,,18.0,18.0,15.0,93.0,1010.0,16.0,cv,1.78,0.8,3.5
50233,2015,9,25,0,3,28.0,,26.0,20.0,15.0,93.0,1010.0,16.0,cv,2.67,0.0,0.0
50234,2015,9,25,1,3,29.0,,31.0,29.0,16.0,100.0,1010.0,16.0,cv,3.56,0.0,0.0
50235,2015,9,25,2,3,32.0,,28.0,26.0,15.0,93.0,1010.0,16.0,cv,4.01,0.0,0.0
50236,2015,9,25,3,3,32.0,,27.0,22.0,15.0,100.0,1010.0,15.0,NW,1.79,0.0,0.0
50237,2015,9,25,4,3,33.0,,27.0,19.0,14.0,93.0,1010.0,15.0,NW,4.92,0.0,0.0
50238,2015,9,25,5,3,34.0,,27.0,20.0,13.0,93.0,1010.0,14.0,NW,8.05,0.1,0.1
50239,2015,9,25,6,3,40.0,,29.0,25.0,13.0,93.0,1011.0,14.0,cv,0.89,,
50240,2015,9,25,7,3,46.0,,32.0,29.0,15.0,100.0,1011.0,15.0,NW,3.13,,
50241,2015,9,25,8,3,29.0,,32.0,25.0,15.0,82.0,1012.0,18.0,NW,6.26,0.0,0.0
50242,2015,9,25,9,3,21.0,,25.0,10.0,15.0,72.0,1012.0,20.0,cv,0.89,0.0,0.0
50243,2015,9,25,10,3,16.0,14.0,20.0,13.0,14.0,56.0,1012.0,23.0,NW,1.79,0.0,0.0
50244,2015,9,25,11,3,3.0,,18.0,7.0,6.0,29.0,1012.0,25.0,NW,6.71,0.0,0.0
50245,2015,9,25,12,3,9.0,,17.0,6.0,6.0,29.0,1011.0,25.0,NW,11.63,0.0,0.0
50246,2015,9,25,13,3,5.0,,15.0,4.0,5.0,25.0,1011.0,26.0,NW,18.78,0.0,0.0
50247,2015,9,25,14,3,3.0,,5.0,2.0,2.0,20.0,1010.0,26.0,NW,24.59,0.0,0.0
50248,2015,9,25,15,3,,,3.0,1.0,2.0,20.0,1010.0,26.0,NW,30.4,0.0,0.0
50249,2015,9,25,16,3,3.0,,,,0.0,18.0,1010.0,26.0,NW,36.21,0.0,0.0
50250,2015,9,25,17,3,7.0,,9.0,3.0,0.0,18.0,1010.0,26.0,NW,41.13,0.0,0.0
50251,2015,9,25,18,3,13.0,,7.0,7.0,-1.0,19.0,1011.0,24.0,NW,44.26,0.0,0.0
50252,2015,9,25,19,3,35.0,,13.0,20.0,0.0,20.0,1011.0,24.0,NW,48.28,0.0,0.0
50253,2015,9,25,20,3,44.0,,35.0,29.0,7.0,48.0,1012.0,18.0,cv,0.89,0.0,0.0
50254,2015,9,25,21,3,36.0,,34.0,24.0,9.0,71.0,1012.0,14.0,cv,1.78,0.0,0.0
50255,2015,9,25,22,3,64.0,,40.0,48.0,9.0,71.0,1013.0,14.0,cv,2.67,0.0,0.0
50256,2015,9,25,23,3,49.0,,46.0,67.0,9.0,76.0,1013.0,13.0,cv,3.56,0.0,0.0
50257,2015,9,26,0,3,72.0,,52.0,45.0,9.0,81.0,1013.0,12.0,cv,4.01,0.0,0.0
50258,2015,9,26,1,3,41.0,,41.0,31.0,9.0,81.0,1013.0,12.0,NW,1.79,0.0,0.0
50259,2015,9,26,2,3,28.0,,23.0,28.0,10.0,93.0,1013.0,11.0,NW,3.58,0.0,0.0
50260,2015,9,26,3,3,17.0,,20.0,9.0,9.0,87.0,1013.0,11.0,NW,5.37,0.0,0.0
50261,2015,9,26,4,3,14.0,,18.0,8.0,9.0,87.0,1014.0,11.0,NW,7.16,0.0,0.0
50262,2015,9,26,5,3,10.0,,7.0,9.0,8.0,81.0,1014.0,11.0,NW,8.95,0.0,0.0
50263,2015,9,26,6,3,7.0,,7.0,8.0,8.0,87.0,1014.0,10.0,NW,12.08,0.0,0.0
50264,2015,9,26,7,3,9.0,,11.0,7.0,9.0,81.0,1015.0,12.0,NW,15.21,0.0,0.0
50265,2015,9,26,8,3,10.0,,12.0,13.0,9.0,67.0,1015.0,15.0,NW,17.0,0.0,0.0
50266,2015,9,26,9,3,12.0,,14.0,11.0,10.0,59.0,1015.0,18.0,cv,0.89,0.0,0.0
50267,2015,9,26,10,3,17.0,,15.0,11.0,8.0,45.0,1015.0,20.0,cv,1.78,0.0,0.0
50268,2015,9,26,11,3,34.0,,28.0,13.0,9.0,43.0,1015.0,22.0,cv,3.57,0.0,0.0
50269,2015,9,26,12,3,45.0,,43.0,35.0,9.0,40.0,1014.0,23.0,SE,3.13,0.0,0.0
50270,2015,9,26,13,3,41.0,,38.0,34.0,10.0,38.0,1013.0,25.0,SE,4.92,0.0,0.0
50271,2015,9,26,14,3,25.0,,26.0,23.0,10.0,34.0,1012.0,27.0,SE,9.84,0.0,0.0
50272,2015,9,26,15,3,30.0,,34.0,29.0,10.0,34.0,1012.0,27.0,SE,15.65,0.0,0.0
50273,2015,9,26,16,3,38.0,,42.0,29.0,11.0,36.0,1011.0,27.0,SE,21.46,0.0,0.0
50274,2015,9,26,17,3,42.0,,41.0,35.0,11.0,39.0,1011.0,26.0,SE,26.38,0.0,0.0
50275,2015,9,26,18,3,47.0,,49.0,43.0,12.0,49.0,1012.0,23.0,SE,29.51,0.0,0.0
50276,2015,9,26,19,3,55.0,,53.0,49.0,12.0,53.0,1012.0,22.0,SE,31.3,0.0,0.0
50277,2015,9,26,20,3,57.0,,50.0,48.0,13.0,68.0,1012.0,19.0,SE,32.19,0.0,0.0
50278,2015,9,26,21,3,54.0,,50.0,44.0,14.0,82.0,1013.0,17.0,SE,33.98,0.0,0.0
50279,2015,9,26,22,3,60.0,,52.0,49.0,14.0,82.0,1013.0,17.0,cv,0.89,0.0,0.0
50280,2015,9,26,23,3,59.0,,52.0,52.0,13.0,77.0,1013.0,17.0,cv,1.78,0.0,0.0
50281,2015,9,27,0,3,63.0,,53.0,50.0,13.0,82.0,1013.0,16.0,SE,1.79,0.0,0.0
50282,2015,9,27,1,3,68.0,,56.0,71.0,13.0,87.0,1013.0,15.0,NE,0.89,0.0,0.0
50283,2015,9,27,2,3,79.0,,67.0,69.0,13.0,93.0,1013.0,14.0,cv,0.89,0.0,0.0
50284,2015,9,27,3,3,74.0,,79.0,68.0,13.0,87.0,1013.0,15.0,cv,1.78,0.0,0.0
50285,2015,9,27,4,3,81.0,,87.0,76.0,13.0,93.0,1014.0,14.0,NE,0.89,0.0,0.0
50286,2015,9,27,5,3,85.0,,85.0,70.0,13.0,93.0,1014.0,14.0,cv,0.89,0.0,0.0
50287,2015,9,27,6,3,78.0,,80.0,66.0,13.0,87.0,1014.0,15.0,NW,1.79,0.0,0.0
50288,2015,9,27,7,3,80.0,,75.0,62.0,14.0,87.0,1014.0,16.0,NW,3.58,0.0,0.0
50289,2015,9,27,8,3,76.0,,74.0,58.0,15.0,77.0,1015.0,19.0,NW,5.37,0.0,0.0
50290,2015,9,27,9,3,73.0,,67.0,55.0,13.0,56.0,1015.0,22.0,NW,8.5,0.0,0.0
50291,2015,9,27,10,3,71.0,,71.0,54.0,12.0,49.0,1015.0,23.0,NE,3.13,0.0,0.0
50292,2015,9,27,11,3,57.0,,53.0,41.0,12.0,41.0,1015.0,26.0,cv,1.79,0.0,0.0
50293,2015,9,27,12,3,38.0,,35.0,22.0,11.0,36.0,1015.0,27.0,NW,1.79,0.0,0.0
50294,2015,9,27,13,3,25.0,,24.0,22.0,9.0,30.0,1014.0,28.0,NE,1.79,0.0,0.0
50295,2015,9,27,14,3,20.0,,19.0,13.0,7.0,24.0,1014.0,29.0,NW,1.79,0.0,0.0
50296,2015,9,27,15,3,16.0,,15.0,17.0,8.0,28.0,1013.0,28.0,SE,1.79,0.0,0.0
50297,2015,9,27,16,3,16.0,,12.0,12.0,9.0,32.0,1013.0,27.0,cv,0.89,0.0,0.0
50298,2015,9,27,17,3,17.0,,12.0,18.0,10.0,36.0,1013.0,26.0,SE,0.89,0.0,0.0
50299,2015,9,27,18,3,31.0,,28.0,35.0,15.0,64.0,1013.0,22.0,NE,0.89,0.0,0.0
50300,2015,9,27,19,3,,57.0,39.0,51.0,16.0,73.0,1014.0,21.0,cv,0.89,0.0,0.0
50301,2015,9,27,20,3,63.0,,52.0,49.0,16.0,77.0,1015.0,20.0,SE,0.89,0.0,0.0
50302,2015,9,27,21,3,86.0,,57.0,50.0,16.0,77.0,1015.0,20.0,cv,0.89,0.0,0.0
50303,2015,9,27,22,3,61.0,53.0,51.0,41.0,14.0,64.0,1016.0,21.0,cv,1.78,0.0,0.0
50304,2015,9,27,23,3,40.0,,36.0,30.0,15.0,68.0,1018.0,21.0,NW,4.02,0.0,0.0
50305,2015,9,28,0,3,24.0,31.0,29.0,17.0,15.0,72.0,1018.0,20.0,NW,8.04,0.0,0.0
50306,2015,9,28,1,3,23.0,,19.0,19.0,15.0,82.0,1018.0,18.0,NW,12.96,0.0,0.0
50307,2015,9,28,2,3,26.0,,22.0,21.0,15.0,82.0,1018.0,18.0,NW,16.09,0.0,0.0
50308,2015,9,28,3,3,33.0,,27.0,22.0,15.0,82.0,1018.0,18.0,SE,1.79,0.0,0.0
50309,2015,9,28,4,3,29.0,,28.0,24.0,15.0,88.0,1019.0,17.0,cv,0.89,0.0,0.0
50310,2015,9,28,5,3,39.0,,33.0,33.0,16.0,93.0,1020.0,17.0,SE,1.79,0.2,0.2
50311,2015,9,28,6,3,42.0,,41.0,33.0,16.0,93.0,1021.0,17.0,cv,0.89,0.2,0.4
50312,2015,9,28,7,3,54.0,,53.0,56.0,16.0,93.0,1021.0,17.0,SE,1.79,0.0,0.0
50313,2015,9,28,8,3,79.0,,85.0,76.0,16.0,88.0,1023.0,18.0,SE,3.58,0.2,0.2
50314,2015,9,28,9,3,94.0,,87.0,78.0,15.0,88.0,1024.0,17.0,SE,5.37,0.1,0.3
50315,2015,9,28,10,3,74.0,,65.0,56.0,15.0,88.0,1024.0,17.0,cv,0.89,0.1,0.4
50316,2015,9,28,11,3,49.0,,53.0,47.0,15.0,88.0,1024.0,17.0,NE,1.79,0.0,0.0
50317,2015,9,28,12,3,50.0,,52.0,46.0,15.0,88.0,1024.0,17.0,NE,3.58,0.0,0.0
50318,2015,9,28,13,3,49.0,,51.0,43.0,15.0,88.0,1024.0,17.0,NW,1.79,0.0,0.0
50319,2015,9,28,14,3,48.0,,54.0,48.0,15.0,82.0,1024.0,18.0,cv,0.89,0.0,0.0
50320,2015,9,28,15,3,51.0,,54.0,45.0,14.0,77.0,1024.0,18.0,cv,1.78,0.0,0.0
50321,2015,9,28,16,3,48.0,,45.0,44.0,14.0,77.0,1024.0,18.0,cv,2.67,0.0,0.0
50322,2015,9,28,17,3,,,42.0,47.0,14.0,77.0,1025.0,18.0,cv,3.56,0.0,0.0
50323,2015,9,28,18,3,,58.0,45.0,47.0,15.0,88.0,1025.0,17.0,cv,4.45,0.0,0.0
50324,2015,9,28,19,3,54.0,,44.0,57.0,15.0,88.0,1025.0,17.0,cv,5.34,0.0,0.0
50325,2015,9,28,20,3,69.0,,52.0,65.0,15.0,93.0,1026.0,16.0,SE,0.89,0.0,0.0
50326,2015,9,28,21,3,60.0,,72.0,76.0,15.0,93.0,1026.0,16.0,SE,1.78,0.0,0.0
50327,2015,9,28,22,3,65.0,,78.0,71.0,14.0,93.0,1027.0,15.0,cv,0.89,0.0,0.0
50328,2015,9,28,23,3,81.0,,91.0,73.0,14.0,100.0,1027.0,14.0,SE,1.79,0.0,0.0
50329,2015,9,29,0,3,78.0,,86.0,70.0,13.0,93.0,1027.0,14.0,cv,0.89,0.0,0.0
50330,2015,9,29,1,3,74.0,,80.0,69.0,14.0,100.0,1027.0,14.0,cv,1.78,0.0,0.0
50331,2015,9,29,2,3,75.0,,78.0,67.0,14.0,100.0,1027.0,14.0,cv,2.67,0.0,0.0
50332,2015,9,29,3,3,74.0,,77.0,68.0,14.0,93.0,1027.0,15.0,NW,0.89,0.0,0.0
50333,2015,9,29,4,3,71.0,,70.0,68.0,14.0,93.0,1028.0,15.0,cv,0.89,0.0,0.0
50334,2015,9,29,5,3,68.0,,72.0,63.0,14.0,93.0,1028.0,15.0,NW,1.79,0.5,0.5
50335,2015,9,29,6,3,67.0,,70.0,59.0,14.0,93.0,1029.0,15.0,NW,3.58,0.4,0.9
50336,2015,9,29,7,3,60.0,,61.0,50.0,14.0,93.0,1029.0,15.0,NW,5.37,0.7,1.6
50337,2015,9,29,8,3,56.0,,54.0,53.0,14.0,93.0,1030.0,15.0,NW,7.16,1.0,2.6
50338,2015,9,29,9,3,52.0,,53.0,51.0,14.0,87.0,1031.0,16.0,NW,10.29,0.6,3.2
50339,2015,9,29,10,3,36.0,,41.0,41.0,15.0,93.0,1031.0,16.0,NW,12.08,2.5,5.7
50340,2015,9,29,11,3,34.0,,37.0,41.0,14.0,87.0,1031.0,16.0,NW,15.21,1.7,7.4
50341,2015,9,29,12,3,40.0,,38.0,33.0,14.0,93.0,1030.0,15.0,NE,1.79,0.0,0.0
50342,2015,9,29,13,3,37.0,,39.0,34.0,14.0,87.0,1030.0,16.0,NE,3.58,0.0,0.0
50343,2015,9,29,14,3,35.0,,40.0,35.0,13.0,82.0,1029.0,16.0,cv,0.89,0.3,0.3
50344,2015,9,29,15,3,29.0,,25.0,21.0,13.0,82.0,1029.0,16.0,cv,1.78,0.0,0.0
50345,2015,9,29,16,3,24.0,,25.0,22.0,14.0,93.0,1029.0,15.0,NW,1.79,0.3,0.3
50346,2015,9,29,17,3,27.0,,24.0,28.0,14.0,93.0,1029.0,15.0,NW,4.92,0.7,1.0
50347,2015,9,29,18,3,30.0,,24.0,28.0,13.0,93.0,1029.0,14.0,NW,6.71,0.2,1.2
50348,2015,9,29,19,3,35.0,,27.0,20.0,13.0,93.0,1028.0,14.0,NW,8.5,0.1,1.3
50349,2015,9,29,20,3,28.0,,28.0,19.0,13.0,93.0,1029.0,14.0,NW,11.63,0.1,1.4
50350,2015,9,29,21,3,25.0,,23.0,20.0,13.0,93.0,1028.0,14.0,NW,14.76,0.2,1.6
50351,2015,9,29,22,3,29.0,,25.0,12.0,13.0,93.0,1028.0,14.0,cv,0.89,1.1,2.7
50352,2015,9,29,23,3,28.0,,27.0,24.0,13.0,93.0,1027.0,14.0,NW,0.89,0.5,3.2
50353,2015,9,30,0,3,24.0,,28.0,21.0,13.0,93.0,1027.0,14.0,NE,0.89,0.1,3.3
50354,2015,9,30,1,3,24.0,,24.0,16.0,13.0,93.0,1026.0,14.0,cv,0.89,0.0,0.0
50355,2015,9,30,2,3,24.0,,23.0,24.0,13.0,93.0,1025.0,14.0,NW,1.79,0.0,0.0
50356,2015,9,30,3,3,22.0,,22.0,25.0,13.0,93.0,1024.0,14.0,cv,0.89,0.0,0.0
50357,2015,9,30,4,3,24.0,,23.0,18.0,13.0,100.0,1024.0,13.0,cv,1.34,0.0,0.0
50358,2015,9,30,5,3,28.0,,26.0,20.0,13.0,93.0,1023.0,14.0,cv,1.79,0.1,0.1
50359,2015,9,30,6,3,36.0,,26.0,25.0,13.0,93.0,1023.0,14.0,cv,2.24,0.0,0.0
50360,2015,9,30,7,3,27.0,,22.0,22.0,14.0,100.0,1023.0,14.0,cv,3.13,0.0,0.0
50361,2015,9,30,8,3,27.0,,30.0,28.0,14.0,93.0,1022.0,15.0,cv,4.02,0.0,0.0
50362,2015,9,30,9,3,29.0,,29.0,22.0,14.0,87.0,1022.0,16.0,SE,1.79,0.1,0.1
50363,2015,9,30,10,3,26.0,,26.0,21.0,13.0,77.0,1022.0,17.0,SE,3.58,0.0,0.0
50364,2015,9,30,11,3,25.0,,30.0,20.0,13.0,68.0,1021.0,19.0,cv,0.89,0.0,0.0
50365,2015,9,30,12,3,31.0,,28.0,21.0,13.0,68.0,1020.0,19.0,cv,2.68,0.0,0.0
50366,2015,9,30,13,3,24.0,,31.0,19.0,13.0,64.0,1018.0,20.0,cv,3.57,0.0,0.0
50367,2015,9,30,14,3,24.0,,27.0,19.0,12.0,59.0,1017.0,20.0,SE,4.02,0.0,0.0
50368,2015,9,30,15,3,20.0,,21.0,15.0,13.0,68.0,1016.0,19.0,SE,8.04,0.0,0.0
50369,2015,9,30,16,3,31.0,,23.0,19.0,13.0,68.0,1015.0,19.0,SE,11.17,0.3,0.3
50370,2015,9,30,17,3,38.0,,34.0,27.0,14.0,82.0,1014.0,17.0,SE,15.19,0.3,0.6
50371,2015,9,30,18,3,42.0,,34.0,31.0,14.0,87.0,1014.0,16.0,SE,18.32,0.6,1.2
50372,2015,9,30,19,3,35.0,,46.0,33.0,14.0,87.0,1015.0,16.0,SE,21.45,3.4,4.6
50373,2015,9,30,20,3,37.0,,41.0,31.0,14.0,93.0,1014.0,15.0,SE,24.58,2.7,7.3
50374,2015,9,30,21,3,39.0,,33.0,23.0,14.0,100.0,1013.0,14.0,SE,26.37,0.1,7.4
50375,2015,9,30,22,3,31.0,,29.0,24.0,14.0,93.0,1012.0,15.0,SE,28.16,0.1,7.5
50376,2015,9,30,23,3,43.0,,41.0,37.0,14.0,93.0,1011.0,15.0,SE,31.29,0.1,7.6
50377,2015,10,1,0,3,44.0,,44.0,38.0,14.0,93.0,1011.0,15.0,NW,3.13,0.0,0.0
50378,2015,10,1,1,3,36.0,,39.0,34.0,14.0,93.0,1010.0,15.0,NW,6.26,0.0,0.0
50379,2015,10,1,2,3,3.0,,8.0,2.0,12.0,82.0,1010.0,15.0,NW,15.2,0.0,0.0
50380,2015,10,1,3,3,,,,1.0,7.0,58.0,1010.0,15.0,NW,24.14,0.0,0.0
50381,2015,10,1,4,3,4.0,,,,6.0,54.0,1010.0,15.0,NW,32.19,0.0,0.0
50382,2015,10,1,5,3,3.0,,9.0,,4.0,47.0,1011.0,15.0,NW,43.37,0.0,0.0
50383,2015,10,1,6,3,,,4.0,,1.0,41.0,1012.0,14.0,NW,55.44,0.0,0.0
50384,2015,10,1,7,3,4.0,,3.0,,0.0,38.0,1013.0,14.0,NW,66.62,0.0,0.0
50385,2015,10,1,8,3,4.0,,7.0,,0.0,33.0,1014.0,16.0,NW,76.45,0.0,0.0
50386,2015,10,1,9,3,3.0,,4.0,,1.0,31.0,1014.0,18.0,NW,88.52,0.0,0.0
50387,2015,10,1,10,3,,,3.0,,0.0,29.0,1014.0,18.0,NW,101.48,0.0,0.0
50388,2015,10,1,11,3,4.0,,3.0,,1.0,28.0,1014.0,20.0,NW,110.42,0.0,0.0
50389,2015,10,1,12,3,8.0,,,,1.0,28.0,1013.0,20.0,NW,120.25,0.0,0.0
50390,2015,10,1,13,3,6.0,,,5.0,1.0,24.0,1012.0,22.0,NW,128.3,0.0,0.0
50391,2015,10,1,14,3,3.0,,4.0,3.0,0.0,23.0,1012.0,22.0,NW,137.24,0.0,0.0
50392,2015,10,1,15,3,3.0,,3.0,4.0,0.0,23.0,1012.0,22.0,NW,144.39,0.0,0.0
50393,2015,10,1,16,3,11.0,,6.0,5.0,1.0,24.0,1012.0,22.0,NW,152.44,0.0,0.0
50394,2015,10,1,17,3,9.0,,10.0,12.0,2.0,26.0,1012.0,22.0,NW,158.25,0.0,0.0
50395,2015,10,1,18,3,14.0,,12.0,10.0,2.0,28.0,1012.0,21.0,NW,163.17,0.0,0.0
50396,2015,10,1,19,3,21.0,,15.0,18.0,3.0,32.0,1013.0,20.0,SE,4.02,0.0,0.0
50397,2015,10,1,20,3,23.0,,23.0,21.0,3.0,34.0,1013.0,19.0,NW,3.13,0.0,0.0
50398,2015,10,1,21,3,24.0,,20.0,19.0,6.0,54.0,1013.0,15.0,SE,1.79,0.0,0.0
50399,2015,10,1,22,3,31.0,,25.0,26.0,7.0,71.0,1013.0,12.0,cv,0.89,0.0,0.0
50400,2015,10,1,23,3,30.0,,25.0,22.0,8.0,76.0,1013.0,12.0,cv,1.78,0.0,0.0
50401,2015,10,2,0,3,28.0,,29.0,24.0,8.0,87.0,1013.0,10.0,cv,2.67,0.0,0.0
50402,2015,10,2,1,3,34.0,,27.0,23.0,8.0,87.0,1013.0,10.0,cv,3.56,0.0,0.0
50403,2015,10,2,2,3,28.0,,27.0,21.0,7.0,87.0,1012.0,9.0,NE,0.89,0.0,0.0
50404,2015,10,2,3,3,21.0,,22.0,19.0,7.0,93.0,1012.0,8.0,cv,0.89,0.0,0.0
50405,2015,10,2,4,3,23.0,,19.0,13.0,8.0,93.0,1012.0,9.0,SE,1.79,0.0,0.0
50406,2015,10,2,5,3,23.0,,17.0,17.0,8.0,100.0,1011.0,8.0,SE,2.68,0.0,0.0
50407,2015,10,2,6,3,23.0,,21.0,22.0,8.0,100.0,1011.0,8.0,cv,0.45,0.0,0.0
50408,2015,10,2,7,3,30.0,,25.0,19.0,9.0,93.0,1012.0,10.0,NW,3.13,0.0,0.0
50409,2015,10,2,8,3,29.0,,14.0,19.0,6.0,45.0,1012.0,18.0,NW,4.92,0.0,0.0
50410,2015,10,2,9,3,23.0,,16.0,18.0,6.0,39.0,1012.0,20.0,cv,1.79,0.0,0.0
50411,2015,10,2,10,3,19.0,,24.0,13.0,6.0,35.0,1011.0,22.0,NW,3.13,0.0,0.0
50412,2015,10,2,11,3,27.0,,12.0,14.0,4.0,27.0,1011.0,24.0,NW,8.94,0.0,0.0
50413,2015,10,2,12,3,24.0,,22.0,13.0,5.0,27.0,1010.0,25.0,NW,13.86,0.0,0.0
50414,2015,10,2,13,3,22.0,,20.0,13.0,5.0,25.0,1009.0,26.0,NW,21.01,0.0,0.0
50415,2015,10,2,14,3,21.0,,21.0,15.0,5.0,24.0,1008.0,27.0,NW,25.93,0.0,0.0
